1775830697,23.488594,22.972458,480
1775830704,23.483253,22.960251,474
1775830711,23.501945,22.909895,474
1775830718,23.493935,22.995346,473
1775830725,23.496605,22.981613,472
1775830732,23.475243,22.867170,433
1775830739,23.499275,22.883955,432
1775830746,23.501945,22.880903,427
1775830753,23.512627,22.914473,425
1775830760,23.504616,22.906843,425
1775830767,23.525978,22.870222,424
1775830774,23.509956,22.871748,425
1775830781,23.536659,22.923628,425
1775830788,23.525978,22.926680,425
1775830795,23.525978,22.851912,425
1775830802,23.536659,22.848860,425
1775830809,23.560692,22.856489,425
1775830816,23.563364,22.871748,425
1775830823,23.539330,22.891584,425
1775830830,23.528648,22.896162,425
1775830837,23.566034,22.887007,425
1775830844,23.563364,22.871748,424
1775830851,23.568705,22.836653,425
1775830858,23.558022,22.793926,424
1775830865,23.579386,22.729839,424
1775830872,23.560692,22.800030,424
1775830879,23.590067,22.801556,423
1775830886,23.558022,22.746624,423
1775830893,23.568705,22.658121,422
1775830900,23.555351,22.722210,422
1775830907,23.531319,22.665751,422
1775830914,23.539330,22.674906,422
1775830921,23.517967,22.644388,420
1775830928,23.536659,22.584879,419
1775830935,23.536659,22.603189,414
1775830942,23.544670,22.641336,413
1775830949,23.547340,22.609293,411
1775830956,23.568705,22.612345,411
1775830963,23.552681,22.574198,410
1775830970,23.563364,22.571146,409
1775830977,23.574045,22.568094,409
1775830984,23.574045,22.455177,408
1775830991,23.563364,22.467384,407
1775830998,23.592737,22.470436,407
1775831005,23.579386,22.532997,406
1775831012,23.576715,22.452126,405
1775831019,23.582056,22.446022,405
1775831026,23.614100,22.417028,404
1775831033,23.616770,22.441444,403
1775831040,23.616770,22.366674,402
1775831047,23.616770,22.328527,401
1775831054,23.638132,22.322424,401
1775831061,23.630121,22.360571,400
1775831068,23.643473,22.325476,399
1775831075,23.632792,22.310215,399
1775831082,23.654154,22.311741,397
1775831089,23.667505,22.323950,396
1775831096,23.648813,22.272068,396
1775831103,23.672846,22.281223,396
1775831110,23.667505,22.249180,396
1775831117,23.664835,22.253757,396
1775831124,23.659494,22.240025,396
1775831131,23.672846,22.224766,396
1775831138,23.670176,22.218662,396
1775831145,23.643473,22.212559,396
1775831152,23.651484,22.166780,396
1775831159,23.659494,22.194248,396
1775831166,23.643473,22.194248,396
1775831173,23.643473,22.194248,396
1775831180,23.638132,22.200352,396
1775831187,23.678186,22.087435,395
1775831194,23.654154,22.134737,395
1775831201,23.667505,22.090487,394
1775831208,23.683527,22.128633,394
1775831215,23.688869,22.084383,393
1775831222,23.654154,22.069124,393
1775831229,23.664835,22.029449,393
1775831236,23.670176,22.087435,393
1775831243,23.616770,22.038605,392
1775831250,23.651484,21.997406,392
1775831257,23.616770,21.991302,391
1775831264,23.616770,22.011139,391
1775831271,23.632792,22.000458,392
1775831278,23.656824,22.000458,391
1775831285,23.664835,21.963837,391
1775831292,23.646143,21.966888,391
1775831299,23.656824,22.029449,392
1775831306,23.659494,21.904325,391
1775831313,23.648813,21.972992,392
1775831320,23.662165,21.901274,392
1775831327,23.670176,21.966888,392
1775831334,23.686197,21.937897,392
1775831341,23.662165,21.901274,392
1775831348,23.680857,21.925688,392
1775831355,23.691540,21.857023,392
1775831362,23.680857,21.869230,392
1775831369,23.672846,21.869230,391
1775831376,23.678186,21.853971,392
1775831383,23.667505,21.838713,391
1775831390,23.672846,21.823454,391
1775831397,23.672846,21.841764,390
1775831404,23.699551,21.829557,390
1775831411,23.702221,21.817350,390
1775831418,23.707561,21.811245,390
1775831425,23.718243,21.742580,391
1775831432,23.712902,21.803616,390
1775831439,23.710232,21.797512,391
1775831446,23.712902,21.757839,391
1775831453,23.718243,21.797512,391
1775831460,23.728924,21.766994,391
1775831467,23.726254,21.797512,392
1775831474,23.707561,21.689175,392
1775831481,23.720913,21.757839,392
1775831488,23.747616,21.716640,392
1775831495,23.760967,21.730373,392
1775831502,23.744946,21.608301,393
1775831509,23.747616,21.605249,393
1775831516,23.766308,21.724270,392
1775831523,23.744946,21.646448,392
1775831530,23.785000,21.692226,392
1775831537,23.803692,21.670862,392
1775831544,23.846418,21.686121,392
1775831551,23.809032,21.655603,392
1775831558,23.811703,21.643396,392
1775831565,23.822386,21.676966,392
1775831572,23.817045,21.646448,392
1775831579,23.838408,21.704433,392
1775831586,23.830397,21.731899,391
1775831593,23.801022,21.692226,391
1775831600,23.801022,21.683069,391
1775831607,23.809032,21.646448,391
1775831614,23.803692,21.689175,391
1775831621,23.798351,21.676966,392
1775831628,23.790340,21.686121,392
1775831635,23.798351,21.676966,392
1775831642,23.787670,21.698330,392
1775831649,23.782330,21.722744,392
1775831656,23.785000,21.710537,393
1775831663,23.798351,21.676966,393
1775831670,23.790340,21.686121,394
1775831677,23.811703,21.754787,393
1775831684,23.825056,21.701382,394
1775831691,23.851759,21.725796,394
1775831698,23.849089,21.738003,394
1775831705,23.846418,21.741055,394
1775831712,23.825056,21.701382,394
1775831719,23.822386,21.760891,394
1775831726,23.857100,21.719692,394
1775831733,23.857100,21.673914,394
1775831740,23.862440,21.695278,394
1775831747,23.870451,21.759365,394
1775831754,23.881132,21.747158,394
1775831761,23.897154,21.710537,396
1775831768,23.875792,21.698330,396
1775831775,23.883802,21.716640,396
1775831782,23.870451,21.713589,397
1775831789,23.891813,21.725796,399
1775831796,23.883802,21.680017,399
1775831803,23.883802,21.689175,400
1775831810,23.889143,21.701382,401
1775831817,23.883802,21.680017,403
1775831824,23.889143,21.673914,404
1775831831,23.894484,21.704433,404
1775831838,23.873121,21.701382,404
1775831845,23.886473,21.676966,405
1775831852,23.883802,21.661707,408
1775831859,23.902494,21.686121,408
1775831866,23.886473,21.722744,410
1775831873,23.910505,21.666285,411
1775831880,23.883802,21.725796,413
1775831887,23.865110,21.655603,413
1775831894,23.867781,21.670862,415
1775831901,23.862440,21.704433,415
1775831908,23.870451,21.704433,420
